Flow_from_user,Flow_to_user,flow
prabin1206,Mr_LoLwa,1
prabin1206,tjain2016,1
prachigupta,URautelaForever,1
pradeep_singla,harshkkapoor,1
pradeep121161,gauravcsawant,1
pradeep19941994,PIB_India,1
pradeep2192,sona2905,1
pradeep3940,Atheist_Krishna,1
pradeep4aap,ashu3page,1
pradeep4aap,bsindia,1
pradeep4swaraj,DaaruBaazMehta,1
pradeep57405168,ashu3page,1
pradeep799,gauravcsawant,1
pradeepgadhiya,IncomeTaxIndia,1
pradeepkishore2,JammuKashmir5,1
pradeepsehrawat,saaxenanurag,1
pradeepsingh181,URautelaForever,1
pradx42,AskAnshul,1
prady_indian,ModiBharosa,1
pragalbha77,URautelaForever,1
pragnyasthita,URautelaForever,1
pragya_bhushan,abhishekvhp23,-1
pragya_bhushan,AnjuNagarajan,1
pragya_bhushan,avinaashktc,-1
pragya_bhushan,fgautier26,1
pragya_bhushan,gandhigoldy,-1
pragya_bhushan,ibhushanharkut,-1
pragya_bhushan,iSKatiyar,1
pragya_bhushan,jspandey_,-1
pragya_bhushan,kdhaniwala,-1
pragya_bhushan,madhukarkumar12,-1
pragya_bhushan,maheshjaiswal36,-1
pragya_bhushan,manishbajpaibjp,-1
pragya_bhushan,mukundsharmaa,-1
pragya_bhushan,nandkb,-1
pragya_bhushan,nupur_agarwal_,-1
pragya_bhushan,pratap061061,-1
pragya_bhushan,ramavtarsing,-1
pragz_gamefreak,attomeybharti,1
prahladkr,Atheist_Krishna,1
prajakt990,rssurjewala,1
prajapati878,rahulroushan,1
praju_01,URautelaForever,1
prajwalmehta1,psweta16,1
prakash_joshi01,barbarindian,1
prakash83092105,sri50,1
prakashbjp_,ModiBharosa,1
prakashkaraj,DrKumarVishwas,1
prakashsriv,DipendraDipzo,1
prakashsriv,s_cartoons,1
prakashsriv,TheDarjChron,1
prakashxkumar,pGurus1,1
prakpuro,sumitkashyapjha,1
pralhadc,ModiBharosa,1
prameshjain12,IncomeTaxIndia,1
prameshjain12,karnataka_ioc,1
prameshjain12,ksvenu247,1
prameshjain12,PIB_India,1
pramodbadoni,RealHistoryPic,1
pramodgs_pramod,URautelaForever,1
pramodkr7227,ashu3page,1
pramodkr7227,roshankar,1
pramodt85038135,DrKumarVishwas,1
pramodtater,ippatel,1
pramomoorthy,URautelaForever,1
pramster,ModiBharosa,1
prananand145s,gauravcsawant,1
pranav_dangi,RoflGandhi_,1
pranavdi,RealHistoryPic,1
pranavp19403201,URautelaForever,1
pranavsarvaiya1,URautelaForever,1
pranay2492,MinIT_Telangana,1
pranesh,rohithjyo,1
Prapanchi,bombaygossips,-1
Prapanchi,des_bharat,-1
prasabs,pavanaja,1
prasad_perla,kanimozhi,1
prasaddshetty,ModiBharosa,1
prasadmisha,ModiBharosa,1
prasadshetty55,MoneyonMobileIR,1
prasanna_speaks,ModiBharosa,1
prasanna_speaks,Punitspeaks,1
prasanna7july,ModiBharosa,1
prasannada,ModiBharosa,1
prasannaipo,bsindia,1
prasannavishy,amberswami,-1
prasannavishy,teasri,1
prasanto,annavetticad,-1
prasanto,arif007,-1
prasanto,kiranjholla,-1
prasanto,nimishwagh,-1
prasanto,nirajsame,-1
prasanto,ratichaudhary,-1
prasanto,ullasts,-1
prasen_bea,ModiBharosa,1
prasen5542,gauravcsawant,1
prashan20943955,anilkohli54,1
prashan20943955,Atheist_Krishna,1
prashan20943955,centerofright,1
prashan20943955,harshkkapoor,1
prashan20943955,IndianInterest,1
prashan20943955,kanimozhi,1
prashan39213671,centerofright,1
prashan39213671,gauravcsawant,1
prashant1056,Atheist_Krishna,1
prashant1056,ippatel,1
prashant1056,peter_vas,1
prashant3285,gauravcsawant,1
prashantaap,ashu3page,1
prashantdeokar,kanimozhi,1
prashantg1994,priyaakulkarni2,1
prashanth4rebel,URautelaForever,1
prashantheltep3,TimesNow,1
prashanthnaiduk,ModiBharosa,1
prashantjatia,madskak,1
prashantjha05,hi_paresh,1
prashantktm,samarpitvatry,-1
prashantktm,sourabhx25,-1
prashantky143,DrKumarVishwas,1
prashantm1103,URautelaForever,1
prashantm52,Atheist_Krishna,1
prashantsoam,ModiBharosa,1
prashantt_21,gauravcsawant,1
prashanttayal22,URautelaForever,1
prashar27,ModiBharosa,1
prashik2107,gauravcsawant,1
prashik2107,UnSubtleDesi,1
prashsaralaya,peter_vas,1
pratap_bose,amlenduc,-1
pratap_bose,goutamsahoo1983,-1
pratap_bose,indian_liars,-1
pratap_bose,mgrg7,-1
pratap_bose,rkam105,-1
pratap061061,kanimozhi,1
pratap061061,pragya_bhushan,1
pratapshetty19,iarunmani,1
pratapshetty19,JammuKashmir5,1
pratapshetty19,PIB_India,1
pratapshetty19,Ra_THORe,1
pratapsodhia,URautelaForever,1
prateek___kumar,ModiBharosa,1
prateek1013,AskAnshul,1
prateek1013,DrGPradhan,1
prateek239606,URautelaForever,1
prateekmehta397,URautelaForever,1
prateikdhatrak,haneinfo,1
prathamensch,steve_hanke,1
prathidey,_MiteshPatel,1
pratibha364,MIB_India,1
pratibha364,PIB_India,1
pratibhaawesome,URautelaForever,1
pratikpatel939,MilanV,1
pratikrpoddar,NewDelhiTimesIN,1
pratiks00413112,rahulroushan,1
pratiksav,attomeybharti,1
pratikwasnik,DrKumarVishwas,1
pratima944,MIB_India,1
pratima944,PIB_India,1
pratimadesh,DrGPradhan,1
prativkumar,DrKumarVishwas,1
pratoshnivedita,ModiBharosa,1
pratparmar,NG_withINC,1
pratyushmayank,oshankar,1
pravasone,gauravcsawant,1
pravbk100,5Forty3,1
praveen_q,RealHistoryPic,1
praveen12rajan,gauravcsawant,1
praveenbp21aug,gauravcsawant,1
praveenbp21aug,ModiBharosa,1
praveenbp21aug,PIB_India,1
praveenbp21aug,porinju,1
praveengarg3,madskak,1
praveenjainbjp,ModiBharosa,1
praveensara,AskAnshul,1
praveentiwari6,ZeeNewsSports,1
praveer76,IbrahimTasleem,1
pravesh_burma,gauravcsawant,1
pravin2628,ShashiTharoor,1
pravinseta,mumbai_pyc,1
pravinthoratk1,DrKumarVishwas,1
prayag,anechidna,1
prayag,JaydKrish,1
prayworkshine,ModiBharosa,1
predicto_praky,ModiBharosa,1
pree2,JustinSandefur,1
preetamks,ajit_ranade,1
preeti3515,ModiBharosa,1
preetirnair,rssurjewala,1
preetranjansama,MahikaInfra,1
prembaweja55,ModiBharosa,1
prembhatt0286,Atheist_Krishna,1
prembhatt0286,kanimozhi,1
premchandostwal,SJVatsal,1
premchauhan09,ippatel,1
premdilwala002,URautelaForever,1
premmahendrakar,URautelaForever,1
prempoy30,ModiBharosa,1
prerakb,gauravcsawant,1
prerna_sambhaji,URautelaForever,1
prernasharma_,rahulroushan,1
preshitx,URautelaForever,1
presscode,MDiplomacyWORLD,1
presstitutebark,MinhazMerchant,1
prettypadmaja,abdeshmukh,-1
prettypadmaja,garuna73,-1
prettypadmaja,harish202us,-1
prettypadmaja,l0vefr0mindia,-1
prettypadmaja,sandstracks,-1
prettypadmaja,sradeep_d,-1
preyadevi5,ShefVaidya,1
pri1us,godavar,1
pri1us,jackerhack,1
pri1us,steve_hanke,1
prince_chd,ashu3page,1
prince_sshubb,URautelaForever,1
princeanmol3,URautelaForever,1
princeofdew,aCanadianGuyeh,1
princesri20,tjain2016,1
princess_pathak,URautelaForever,1
princyhere,ShashiTharoor,1
prisispr,DeFotis,1
pritambakshi501,BajajAllianzLIC,1
pritamrtodaynws,giniromet,1
pritesh_kukadia,5Forty3,1
pritha88,azomer,1
pritha88,JPAL_Global,1
pritishnandy,PallabB,1
pritispeaks,Punitspeaks,1
priyaag19920137,URautelaForever,1
priyaakulkarni2,_vtaar,-1
priyaakulkarni2,8177sonali,-1
priyaakulkarni2,abhinashji98,-1
priyaakulkarni2,aditya3841,-1
priyaakulkarni2,agrwal_akhil,-1
priyaakulkarni2,arunbajpairajan,-1
priyaakulkarni2,ashishk73762819,-1
priyaakulkarni2,avdhoot123,-1
priyaakulkarni2,bpuand,-1
priyaakulkarni2,chandrabhanpan5,-1
priyaakulkarni2,deekshadelhi,-1
priyaakulkarni2,deepsethi01,-1
priyaakulkarni2,dharamsahab,-1
priyaakulkarni2,dspunadiya,-1
priyaakulkarni2,ekvillain007,-1
priyaakulkarni2,fcsahil,-1
priyaakulkarni2,iamnotthatrahul,-1
priyaakulkarni2,iamsunil44,-1
priyaakulkarni2,invinciblebabu,-1
priyaakulkarni2,jaiprakashshah2,-1
priyaakulkarni2,kaku_punjabi,-1
priyaakulkarni2,kamallochan1982,-1
priyaakulkarni2,kapil9994,-1
priyaakulkarni2,kattu_ak,-1
priyaakulkarni2,krbajithkumar,-1
priyaakulkarni2,krishna_yagyika,-1
priyaakulkarni2,krishnakanter,-1
priyaakulkarni2,leadingdayo,-1
priyaakulkarni2,logical_bihari,-1
priyaakulkarni2,madeinindiaaaa,-1
priyaakulkarni2,mahendraajakhar,-1
priyaakulkarni2,manijha121,-1
priyaakulkarni2,manmohanpandia,-1
priyaakulkarni2,manoj310882,-1
priyaakulkarni2,maverickkhush,-1
priyaakulkarni2,mayankforbjp,-1
priyaakulkarni2,mini_707070,-1
priyaakulkarni2,miss_mastaani,-1
priyaakulkarni2,modifiedbhaarat,-1
priyaakulkarni2,modiji77,-1
priyaakulkarni2,mularam24081817,-1
priyaakulkarni2,navjotchandrak2,-1
priyaakulkarni2,neeta_pankaj,-1
priyaakulkarni2,nisha_bos,-1
priyaakulkarni2,nishijsj,-1
priyaakulkarni2,nitin612maddy,-1
priyaakulkarni2,nitinuploader,-1
priyaakulkarni2,ohhmrsudeep,-1
priyaakulkarni2,panditrahul108,-1
priyaakulkarni2,prashantg1994,-1
priyaakulkarni2,priyaakulkarni2,1
priyaakulkarni2,priyaakulkarni2,-1
priyaakulkarni2,raisahabtg,-1
priyaakulkarni2,rajeshwart14,-1
priyaakulkarni2,rajnish15478943,-1
priyaakulkarni2,rajsrvaathrav9,-1
priyaakulkarni2,raju_bishnoi1,-1
priyaakulkarni2,raomohsin419,-1
priyaakulkarni2,ray_luxuryyacht,-1
priyaakulkarni2,realanujawasthi,-1
priyaakulkarni2,rikkugoswami22,-1
priyaakulkarni2,sampadscales,-1
priyaakulkarni2,samurai_shubh,-1
priyaakulkarni2,santosh87013098,-1
priyaakulkarni2,saundid,-1
priyaakulkarni2,savitha_rao,-1
priyaakulkarni2,sg3169,-1
priyaakulkarni2,singhabu,-1
priyaakulkarni2,starvaideek,-1
priyaakulkarni2,sumantharbi,-1
priyaakulkarni2,surajprsingh,-1
priyaakulkarni2,swamigeetika,-1
priyaakulkarni2,terikahkelunga,-1
priyaakulkarni2,theashoksingh,-1
priyaakulkarni2,tiwari_anil84,-1
priyaakulkarni2,tulikas,-1
priyaakulkarni2,varajiv,-1
priyaakulkarni2,vayang_baan,-1
priyaakulkarni2,vijayup9999,-1
priyaakulkarni2,vinayrv00,-1
priyabr54880988,ShashiTharoor,1
priyabratat,jamewils,1
priyabratat,rssurjewala,1
priyabratat,steve_hanke,1
priyad_01,oshankar,1
priyagautamjha,SecretaryMEITY,1
priyalkamli1394,aaanupriyaaa,1
priyamvadhaprem,ippatel,1
priyanapradhan,URautelaForever,1
priyankaavishal,Glibs_Media,1
priyankac19,saachin20,-1
priyankac19,shanmugam_18,-1
priyankar_,gauravcsawant,1
priyankar_,ls2008,1
priyankasshukla,URautelaForever,1
priyankkahar,GauravPandhi,1
priyankmunjoshi,Gadgets360,1
priyansh2106,rahulroushan,1
priyansh2106,URautelaForever,1
priyanshugupta_,kavita_krishnan,1
priyapippi,anilkohli54,1
priyesh03,URautelaForever,1
Priyotamo,abhijeetmani,-1
proficient11,ShirishKunder,1
ProfNKPandey,chanakyaniti1,-1
ProfNKPandey,darkdestinynme,-1
ProfNKPandey,ragemonk,-1
profpaVarghese,onlysanjeevjha,-1
project_india77,rahulroushan,1
prosorymla1988,amit20_20,1
proud_indian5,centerofright,1
proudaapian1,ashu3page,1
proudaapian1,DrKumarVishwas,1
proudindian1972,Joydeep_911,1
proudindian66,aartic02,1
proudindian66,DrKumarVishwas,1
proudindian66,Hemant_80,1
proudpunjabi30,DrKumarVishwas,1
provanjan999,Joydeep_911,1
provanjan999,ModiBharosa,1
pruthvidarshan5,ModiBharosa,1
pruthvinreddy,IncomeTaxIndia,1
pseudo_nymo,URautelaForever,1
pseudolawyer,RoflGandhi_,1
psgupta1,jamewils,1
psinghmis,DrKumarVishwas,1
pslosal,ModiBharosa,1
psoraganvi1,ModiBharosa,1
psr_sharan,MouneshHD,1
psr1026,gauravcsawant,1
psweta16,prajwalmehta1,-1
PtAmitSharma,harshalu,-1
PtAmitSharma,quest_illusion,-1
ptlshivakumar12,parthavs,1
ptripps,ptripps,1
ptripps,ptripps,-1
ptsayz,ruhitewari,1
pulkit_agarwal,JustinSandefur,1
pune_adhik_une,centerofright,1
pune_smartcity,PiyushGoyalOffc,1
puneetgarg24,ZeeNewsSports,1
puneetwarainch,jamewils,1
punestartup,adhaGiri,1
punitsingh11,URautelaForever,1
punitspeaks,Punitspeaks,1
punitspeaks,TheHapppySoul,1
Punitspeaks,4ushashishekhar,-1
Punitspeaks,aashish81us,-1
Punitspeaks,abhaymishra09,-1
Punitspeaks,akhaware,-1
Punitspeaks,atishhr,-1
Punitspeaks,chotivalebaba,-1
Punitspeaks,invinciblebabu,-1
Punitspeaks,jaiinashish,-1
Punitspeaks,jaishankar_sing,-1
Punitspeaks,jinit12345,-1
Punitspeaks,jyotikatharia,-1
Punitspeaks,me_sourish,-1
Punitspeaks,mihirbsr,-1
Punitspeaks,n2r3ndr2,-1
Punitspeaks,namogurlsanj19,-1
Punitspeaks,prasanna_speaks,-1
Punitspeaks,pritispeaks,-1
Punitspeaks,punitspeaks,-1
Punitspeaks,reetesh777,-1
Punitspeaks,sanket_363,-1
Punitspeaks,shrivyas_vani,-1
Punitspeaks,shweta_ohri,-1
Punitspeaks,smsivanesan,-1
Punitspeaks,vaidyapriyam,-1
Punitspeaks,vamsi_4u,-1
Punitspeaks,viren56002,-1
Punitspeaks,yatendra1314,-1
Punitspeaks,younggunrb2,-1
punjab_bolda,AmitDhiman_,1
punjabimodern1,PiyushGoyalOffc,1
punjabimodern1,spati2012,1
PUNjipati,muh_pe_bolunga,-1
puravapakash,MilanV,1
puravapakash,RajeevSrinivasa,1
puravapakash,URautelaForever,1
puresrkian,URautelaForever,1
purijagun,steve_hanke,1
puriyash41,rssurjewala,1
puriyash41,ShashiTharoor,1
purnendusingh33,rahulroushan,1
purohit_b,kanimozhi,1
purushottam_kr,attomeybharti,1
purushottamdadh,URautelaForever,1
purva007,Ra_THORe,1
push__kar,Ra_THORe,1
pushp_onenonly,gauravcsawant,1
pushpa_sahani,ZeeNewsSports,1
pushpaarvind,rahulroushan,1
pushpai86,Nr_Shiralkar,1
pushpee_26,centerofright,1
pushpendra_yuvi,ModiBharosa,1
pushpendraverma,DaaruBaazMehta,1
pushpendraverma,steve_hanke,1
pushyamitr,ShefVaidya,1
puspendrarajpu2,DrKumarVishwas,1
puttarajksk,kanimozhi,1
puttarajksk,ModiBharosa,1
pvksid,RenukaJain6,1
pwagre,DrGPradhan,1
pyarapilot,SatyendarJain,1
pyarsemario,Joydas,1
pyotrtbafo,URautelaForever,1
pzavar,kapil_kausik,1
q72bvgr2v9iujq0,scotchism,1
qafilas,yksingh26,1
qayyum0509,RealHistoryPic,1
qtpdtb,gauravcsawant,1
quasim_b,URautelaForever,1
queerindia,ScrewedbyState,1
quest_illusion,PtAmitSharma,1
quest_illusion,s_cartoons,1
quizderek,amitkumar13557,-1
quizderek,jain_robin64,-1
qz_singh,DrKumarVishwas,1
qz_singh,Hemant_80,1
qz_singh,RealHistoryPic,1
r_2008,ModiBharosa,1
r_bhambri,5Forty3,1
r_christianity_,Timcast,1
r_kodali,krishanjee,-1
r_krishnan09,_MiteshPatel,1
r_ktweet,rupasubramanya,1
r_raghuraj,dhavalbhuva5,-1
r_raghuraj,sunilaol2305,-1
r_rvs,URautelaForever,1
r0h1n,jackerhack,1
r0zmtvwcfwwfr7p,desaihirvita,1
ra_chittt,URautelaForever,1
Ra_THORe,7ramreddy7ram,-1
Ra_THORe,adityadasa,-1
Ra_THORe,akshaychandorka,-1
Ra_THORe,aryavart_bhumi,-1
Ra_THORe,ashishvr1,-1
Ra_THORe,ashwanis_24,-1
Ra_THORe,attorneymanish,-1
Ra_THORe,bansanirmal,-1
Ra_THORe,baskerm,-1
Ra_THORe,bharat546,-1
Ra_THORe,bindasbk,-1
Ra_THORe,binrag2,-1
Ra_THORe,bkraina8700,-1
Ra_THORe,brigbin,-1
Ra_THORe,calladitya,-1
Ra_THORe,chintan_ntpl,-1
Ra_THORe,dalpatz,-1
Ra_THORe,harikishanjosh1,-1
Ra_THORe,i_sampatbjp,-1
Ra_THORe,iamdsp1,-1
Ra_THORe,ibhagwa_n,-1
Ra_THORe,jangidsunil10,-1
Ra_THORe,jrai56,-1
Ra_THORe,krishanjee,-1
Ra_THORe,krishnakkshukla,-1
Ra_THORe,kushaltanna991,-1
Ra_THORe,lvkmum,-1
Ra_THORe,mahi_2709,-1
Ra_THORe,meghwanshi_p,-1
Ra_THORe,mehunedipak,-1
Ra_THORe,missartola,-1
Ra_THORe,modifyingbharat,-1
Ra_THORe,nitinneeo,-1
Ra_THORe,omprakash1797,-1
Ra_THORe,paraulji,-1
Ra_THORe,parthdesaisgit,-1
Ra_THORe,peepal59,-1
Ra_THORe,planet_manish,-1
Ra_THORe,ppathak_,-1
Ra_THORe,pratapshetty19,-1
Ra_THORe,purva007,-1
Ra_THORe,push__kar,-1
Ra_THORe,raghuwark,-1
Ra_THORe,rahul85009,-1
Ra_THORe,ranjanrajind,-1
Ra_THORe,ravipatil15167,-1
Ra_THORe,rdatt26,-1
Ra_THORe,rraman3,-1
Ra_THORe,saghi2260,-1
Ra_THORe,sameer_polonium,-1
Ra_THORe,sandeepdixi1123,-1
Ra_THORe,saurabhten,-1
Ra_THORe,seetharamakota1,-1
Ra_THORe,shashwatabhisar,-1
Ra_THORe,soni200411,-1
Ra_THORe,sswami328,-1
Ra_THORe,strategy_indica,-1
Ra_THORe,sujoykabiraj,-1
Ra_THORe,sumitbisht027,-1
Ra_THORe,timane,-1
Ra_THORe,vcmrao,-1
Ra_THORe,vikaschouhan520,-1
Ra_THORe,vikasdi0143,-1
Ra_THORe,wavehit,-1
raa_kesh,gauravcsawant,1
raag124,renu_18,1
raajnathsing,dewindia11,1
raashibg,mahcongress,1
raavikontham,karamjitrintu,1
racervin,5Forty3,1
rachana_ag,URautelaForever,1
rachitmathur5,atlantesindia,-1
rachnajatav,JaiPoswal1995,1
radha__rk,tiebangalore,-1
RadhaGiri,shivbuddh,-1
RadhaGiri,tiepune,-1
radharaju18,YesIamSaffron,1
radheyshyamsin6,_SwarajIndia,1
radhika0111,DrKumarVishwas,1
radhika4_,ippatel,1
radhikatiwari55,URautelaForever,1
radroadster,jan14anurag,1
radsexington,thomavella,1
raftaar_coc,URautelaForever,1
raga044,gauravcsawant,1
rageafterstorm,Whitesquall_87,1
ragemonk,Joydas,1
ragemonk,Modern_Gypsy,1
ragemonk,ProfNKPandey,1
raghavmakhija1,URautelaForever,1
raghavrathi15,Atheist_Krishna,1
raghuaiyar,barbarindian,1
raghuaiyar,centerofright,1
raghuaiyar,kanimozhi,1
raghuaiyar,rahulroushan,1
raghuchethan,pGurus1,1
raghuchethan,vifindia,1
raghudeva,URautelaForever,1
raghump10,ippatel,1
raghump10,trivedia1234,1
raghuramanmenon,Gitanjali_DS,1
raghuramanmenon,kapil_kausik,1
raghuramanmenon,pGurus1,1
raghuramrajan_,Joydas,1
raghuramrajang,barethia,-1
raghuwanshi_d,ModiBharosa,1
raghuwark,Ra_THORe,1
raghuynt,jairajp,1
ragulram16,behindwoods,1
ragusmg,HPCL,1
rahatinalam,NG_withINC,1
Raheelk,rushikeshkul,-1
raheemto1,MIB_India,1
raheemto1,PIB_India,1
rahil_shan,sumitkashyapjha,1
rahmanjunaid933,URautelaForever,1
rahoulteli,IncomeTaxIndia,1
rahul_126,mahcongress,1
rahul_1690,AskAnshul,1
rahul_2277,sudarsansand,1
rahul_birohar,digvijaya_28,1
rahul_birohar,ShashiTharoor,1
rahul_does,airnewsalerts,1
rahul_karunakar,vikramreuters,1
rahul_opinion,rahulroushan,1
rahul_swami_,Joydas,1
rahul124816,gauravcsawant,1
rahul124816,Joydeep_911,1
rahul1521993,AskAnshul,1
rahul1521993,attomeybharti,1
rahul1521993,rahulroushan,1
rahul2277_,AskAnshul,1
rahul83verma,gauravcsawant,1
rahul85009,Ra_THORe,1
rahulein,sumitkashyapjha,1
rahulelectra,URautelaForever,1
rahulgahlot008,rahulroushan,1
rahulgarg39,centerofright,1
rahulgoenka2007,URautelaForever,1
rahulgrover88,rahulroushan,1
rahulhpyc,ShashiTharoor,1
rahulj_09,ashu3page,1
rahulj_09,RoflGandhi_,1
rahulja13034944,RanaAyyub,1
rahulja13034944,rssurjewala,1
rahulkajal3,ShashiTharoor,1
rahulkandwar,AnkitLal,1
rahulkandwar,ashu3page,1
rahulkandwar,DrKumarVishwas,1
rahulmodi_,rahulroushan,1
rahulmodi_,sailorsmoon,1
rahulnamo1700,DrGPradhan,1
rahulnischal,jamewils,1
rahulrash18,iindrojit,1
rahulrastogi72,AskAnshul,1
rahulroushan,_letkarmadoit4u,-1
rahulroushan,1dharmma,-1
rahulroushan,250praveen,-1
rahulroushan,4bhi9,-1
rahulroushan,aarvee18,-1
rahulroushan,abcunlimited1,-1
rahulroushan,abhijeetkum,-1
rahulroushan,abhility,-1
rahulroushan,abhishekshaww,-1
rahulroushan,abhithewinner,-1
rahulroushan,achyutha,-1
rahulroushan,adiscover,-1
rahulroushan,aditya27k,-1
rahulroushan,adityashankar4,-1
rahulroushan,agggrrrhhhh,-1
rahulroushan,aindia247,-1
rahulroushan,ajeetj_20,-1
rahulroushan,akshaychandorka,-1
rahulroushan,amarnshah,-1
rahulroushan,amoltikam,-1
rahulroushan,amrishguru,-1
rahulroushan,amrud_aadmi,-1
rahulroushan,amz360,-1
rahulroushan,andec_tanker,-1
rahulroushan,aniruddhast,-1
rahulroushan,anirudhbengeri,-1
rahulroushan,ankitartoflivin,-1
rahulroushan,anshumapandit90,-1
rahulroushan,apthamitra,-1
rahulroushan,arallan78,-1
rahulroushan,arpitsizzle,-1
rahulroushan,aryaalok,-1
rahulroushan,ashishk73762819,-1
rahulroushan,ashok_magadh,-1
rahulroushan,ashujoshi27,-1
rahulroushan,askhkb,-1
rahulroushan,asswesee,-1
rahulroushan,atulmohan2,-1
rahulroushan,avishek_20,-1
rahulroushan,babakigufaa,-1
rahulroushan,balda_sanjeev,-1
rahulroushan,baniya_1,-1
rahulroushan,biharibhaiyaa,-1
rahulroushan,bleedsaffron_,-1
rahulroushan,blkocyx,-1
rahulroushan,boredkangaroo,-1
rahulroushan,bunlimted,-1
rahulroushan,capt_naik,-1
rahulroushan,celestemay17,-1
rahulroushan,champ7490,-1
rahulroushan,chintztoo,-1
rahulroushan,chiragadvani,-1
rahulroushan,chiragmshah1,-1
rahulroushan,colkt,-1
rahulroushan,cookiieesxoxo,-1
rahulroushan,cpraghav,-1
rahulroushan,cramas_ramasamy,-1
rahulroushan,curiouskudi,-1
rahulroushan,deepeshlakhera,-1
rahulroushan,dharmiccitizen,-1
rahulroushan,dharmsinha,-1
rahulroushan,dkkothari,-1
rahulroushan,drmummumsingh,-1
rahulroushan,drnngujarathi,-1
rahulroushan,drsarikamohta,-1
rahulroushan,dryashveer,-1
rahulroushan,dushyantgelot,-1
rahulroushan,ecoright,-1
rahulroushan,farzibanda,-1
rahulroushan,gaganbrar5,-1
rahulroushan,ganakar,-1
rahulroushan,gasrockr1,-1
rahulroushan,geminiseventh,-1
rahulroushan,ghosh121,-1
rahulroushan,giri1990vikas,-1
rahulroushan,golgappewala,-1
rahulroushan,gowtyydepp,-1
rahulroushan,guruji_,-1
rahulroushan,hannulamani,-1
rahulroushan,hardik_pola,-1
rahulroushan,hariyanekachora,-1
rahulroushan,harsh8848,-1
rahulroushan,harsimrattweets,-1
rahulroushan,heckweare,-1
rahulroushan,hello_guddi,-1
rahulroushan,hemaakumari,-1
rahulroushan,hemant_shiyal,-1
rahulroushan,hitesh093,-1
rahulroushan,hitlerbai,-1
rahulroushan,hiyaok,-1
rahulroushan,i_ak37,-1
rahulroushan,iajkp,-1
rahulroushan,iamcoolindian,-1
rahulroushan,ianshulkunwar,-1
rahulroushan,idarshanamin,-1
rahulroushan,idhairya,-1
rahulroushan,ignite_minds,-1
rahulroushan,iityogendra,-1
rahulroushan,imanishj,-1
rahulroushan,imprasannak,-1
rahulroushan,inderjeet12377,-1
rahulroushan,ipavantiwari,-1
rahulroushan,iridemach5,-1
rahulroushan,itsmeadii1221,-1
rahulroushan,itsraichura,-1
rahulroushan,itss_sengupta,-1
rahulroushan,jiggyborse,-1
rahulroushan,k_suresh1967,-1
rahulroushan,kaushikrakeshcm,-1
rahulroushan,ketpan,-1
rahulroushan,kilamrahul,-1
rahulroushan,kiranravikumar,-1
rahulroushan,kl1208sharma,-1
rahulroushan,kumarbambam,-1
rahulroushan,kvn_athreya,-1
rahulroushan,lals131999,-1
rahulroushan,loliyapa,-1
rahulroushan,luckyfresh,-1
rahulroushan,maan_ki__baat,-1
rahulroushan,maheshjaiswal36,-1
rahulroushan,malana_stuff,-1
rahulroushan,manishnandal786,-1
rahulroushan,manshiswiftie,-1
rahulroushan,mayankbhambhu,-1
rahulroushan,mejeremy99,-1
rahulroushan,mitravarun2,-1
rahulroushan,monali_g,-1
rahulroushan,monty_chadha,-1
rahulroushan,mosquitomani,-1
rahulroushan,mraja99,-1
rahulroushan,mranilkumarsing,-1
rahulroushan,mrigank3561,-1
rahulroushan,muchonwalihansa,-1
rahulroushan,mumbaiamchi,-1
rahulroushan,mumukshu87,-1
rahulroushan,myloud_speaker,-1
rahulroushan,narendramodirss,-1
rahulroushan,nava_hindutva,-1
rahulroushan,navinkarthik,-1
rahulroushan,navneetkamalia,-1
rahulroushan,nidhidan,-1
rahulroushan,nimeshddesai,-1
rahulroushan,niru280475,-1
rahulroushan,nisargdev,-1
rahulroushan,nischaytweets,-1
rahulroushan,nishijsj,-1
rahulroushan,nishitsp,-1
rahulroushan,nitin1jain,-1
rahulroushan,nitinkumarm,-1
rahulroushan,notacrickethack,-1
rahulroushan,ootbdevk,-1
rahulroushan,outofdaworld,-1
rahulroushan,pandeyshirish,-1
rahulroushan,panickeruma,-1
rahulroushan,pappuyadav007,-1
rahulroushan,pcrajendra,-1
rahulroushan,pp_purohit,-1
rahulroushan,praashantkul,-1
rahulroushan,prajapati878,-1
rahulroushan,pratiks00413112,-1
rahulroushan,prernasharma_,-1
rahulroushan,priyansh2106,-1
rahulroushan,project_india77,-1
rahulroushan,purnendusingh33,-1
rahulroushan,pushpaarvind,-1
rahulroushan,raghuaiyar,-1
rahulroushan,rahul_opinion,-1
rahulroushan,rahul1521993,-1
rahulroushan,rahulgahlot008,-1
rahulroushan,rahulgrover88,-1
rahulroushan,rahulmodi_,-1
rahulroushan,rahulsharma3972,-1
rahulroushan,rahultiwari9883,-1
rahulroushan,rajan_ptt,-1
rahulroushan,rajeshrnair,-1
rahulroushan,rajgrad,-1
rahulroushan,rajivazad,-1
rahulroushan,raka_noodle,-1
rahulroushan,ramanandnand1,-1
rahulroushan,ramrenuv,-1
rahulroushan,ravikudupa,-1
rahulroushan,ravsd88,-1
rahulroushan,retardedhurt,-1
rahulroushan,retweetkrengeab,-1
rahulroushan,rishabhvedant,-1
rahulroushan,rohitagarwal86,-1
rahulroushan,rohitash19,-1
rahulroushan,rohitr_1994,-1
rahulroushan,rsenthilkumar,-1
