"","X","Flow_from_user","Flow_to_user","flow"
"14064",14064,"PiyushGoyalOffc","raisahab20",-1
"14236",14236,"PiyushGoyalOffc","rajiv1959",-1
"14262",14262,"PiyushGoyalOffc","rajkumaarpandey",-1
"14376",14376,"PiyushGoyalOffc","ramankk92",-1
"14556",14556,"PiyushGoyalOffc","rashtravadi1",-1
"14814",14814,"PiyushGoyalOffc","reetesh777",-1
"14894",14894,"PiyushGoyalOffc","rgsehgal",-1
"16108",16108,"PiyushGoyalOffc","sardanaurmila",-1
"16308",16308,"PiyushGoyalOffc","scoutapp2",-1
"16424",16424,"PiyushGoyalOffc","sgdas2004",-1
"16434",16434,"PiyushGoyalOffc","sgrisingpunefc",-1
"16488",16488,"PiyushGoyalOffc","shahsamkit99",-1
"16642",16642,"PiyushGoyalOffc","sharedestinatio",-1
"16772",16772,"PiyushGoyalOffc","shiv982",-1
"16904",16904,"PiyushGoyalOffc","shrinivasa",-1
"17164",17164,"PiyushGoyalOffc","sjvnlimited",-1
"17398",17398,"PiyushGoyalOffc","sonikasdutta",-1
"17596",17596,"PiyushGoyalOffc","srianuragh",-1
"17852",17852,"PiyushGoyalOffc","subodhsastri",-1
"18226",18226,"PiyushGoyalOffc","sushmaketkar",-1
"18562",18562,"PiyushGoyalOffc","thatakshay",-1
"18780",18780,"PiyushGoyalOffc","ticktalksg",-1
"18868",18868,"PiyushGoyalOffc","tolerant_tilak",-1
"18890",18890,"PiyushGoyalOffc","tosompatel",-1
"18958",18958,"PiyushGoyalOffc","tropicaltanner",-1
"19062",19062,"PiyushGoyalOffc","tushart2701",-1
"19276",19276,"PiyushGoyalOffc","utc_kolkata",-1
"19278",19278,"PiyushGoyalOffc","utc_pune",-1
"19280",19280,"PiyushGoyalOffc","utchelp",-1
"19564",19564,"PiyushGoyalOffc","vgdaula",-1
"19722",19722,"PiyushGoyalOffc","vikashk08037554",-1
"20260",20260,"PiyushGoyalOffc","wedeeptisumit",-1
"13089",13089,"piyushjswl05","GreatGameIndia",1
"3798",3798,"pjain","bwdisrupt",-1
"14822",14822,"pjain","reginadulanjali",-1
"13091",13091,"pjkaur24","Joydas",1
"13093",13093,"pjustinantony","ShashiTharoor",1
"13095",13095,"pk_rao","gauravcsawant",1
"13097",13097,"pkgupta_","ModiBharosa",1
"13099",13099,"pkgzb","DrKumarVishwas",1
"13101",13101,"pkm370","Tanim0104",1
"13103",13103,"pkotekar","sukanyaiyer2",1
"13105",13105,"pkr70","kavita_krishnan",1
"13107",13107,"pksingh7391","ModiBharosa",1
"13109",13109,"pkunk_","5Forty3",1
"13111",13111,"plahlu50","ashu3page",1
"13113",13113,"planet_manish","Ra_THORe",1
"13115",13115,"platine_pt","gauravcsawant",1
"13117",13117,"platosays","MarkDice",1
"13119",13119,"playrajiv","URautelaForever",1
"13121",13121,"pm_travel_tours","AnaMyID",1
"13123",13123,"pmadapalli","ShefVaidya",1
"13125",13125,"pmadapalli","SreeIyer1",1
"13127",13127,"pmatodkar","ModiBharosa",1
"13129",13129,"pmjp123","gauravcsawant",1
"13131",13131,"pmkejri","Atheist_Krishna",1
"9748",9748,"PMonkeyHumanist","lalildehhboss",-1
"9888",9888,"PMonkeyHumanist","lin__nicolee",-1
"10662",10662,"PMonkeyHumanist","mcheilen",-1
"10796",10796,"PMonkeyHumanist","melllzzard",-1
"14754",14754,"PMonkeyHumanist","real_abiola",-1
"13133",13133,"pnpv2","Abhishek3592",1
"13135",13135,"point_blanc79","5Forty3",1
"13137",13137,"poison4aap","gauravcsawant",1
"13139",13139,"poisonousfog","Lukewearechange",1
"13141",13141,"pokharkarumesh","DrKumarVishwas",1
"13143",13143,"pokurusrinivas","jamewils",1
"17014",17014,"Policewalaaa","siddhigan58",-1
"13145",13145,"politiburr","LionelMedia",1
"13147",13147,"politicalcooper","roshankar",1
"13149",13149,"politicalwings2","MIB_India",1
"13151",13151,"politicalwings2","PIB_India",1
"13153",13153,"politics_better","MIB_India",1
"13155",13155,"politics_better","PIB_India",1
"13157",13157,"politicspeach","LionelMedia",1
"13159",13159,"politrick_","ashu3page",1
"13161",13161,"pollingmachine_","AmitDhiman_",1
"13163",13163,"polo_princess97","BajajAllianzLIC",1
"13165",13165,"polticalquest","SwachhPolitics",1
"13167",13167,"pombuzz","IRS_India",1
"13169",13169,"pomogandhi","Dipankar_cpiml",1
"13171",13171,"pontifukex","kapil_kausik",1
"13173",13173,"pooja9394","ShomaChaudhury",1
"13175",13175,"poojachoudharyy","URautelaForever",1
"13177",13177,"poojashale","mahcongress",1
"13179",13179,"poojasi56802769","kkpandey",1
"13181",13181,"poonamb40929685","gops333",1
"13183",13183,"poonams13","SreeIyer1",1
"13185",13185,"poppympf6666","NG_withINC",1
"13187",13187,"popun_beta","URautelaForever",1
"13189",13189,"popup809","bsindia",1
"5516",5516,"porinju","dsgiri",-1
"8362",8362,"porinju","jayhindurastram",-1
"13528",13528,"porinju","praveenbp21aug",-1
"13191",13191,"postcolonialist","jairajp",1
"13193",13193,"potnisk","gauravcsawant",1
"13195",13195,"potter_girl06","URautelaForever",1
"13197",13197,"powernamo","AskAnshul",1
"13199",13199,"pp_purohit","rahulroushan",1
"13201",13201,"pp479w","gauravcsawant",1
"13203",13203,"ppathak_","Ra_THORe",1
"13205",13205,"pppsandeep","gauravcsawant",1
"13207",13207,"ppritam009","URautelaForever",1
"13209",13209,"pr_hp_bjp","s_cartoons",1
"13211",13211,"praashantkul","rahulroushan",1
"13213",13213,"prabaldave","raveeshbhalla",1
"13215",13215,"prabhak47974192","ModiBharosa",1
"13217",13217,"prabhakar2july","PiyushGoyalOffc",1
"13219",13219,"prabhakarup1","1Patelzuber",1
"13221",13221,"prabhakarup1","ShashiTharoor",1
"13223",13223,"prabhasi_borah","URautelaForever",1
"13225",13225,"prabhat111malik","RoflGandhi_",1
"13227",13227,"prabhatkhemnani","NG_withINC",1
"13229",13229,"prabhatkumarlkr","OfficeOfRG",1
"13231",13231,"prabhav135","bhaiyyajispeaks",1
"13233",13233,"prabhav135","pGurus1",1
"13235",13235,"prabhav135","ShefVaidya",1
"13237",13237,"prabhoopatel","SreeIyer1",1
"13239",13239,"prabhunav","ModiBharosa",1
"13241",13241,"prabhusogala","ModiBharosa",1
"13243",13243,"prabhuvashist1","DipendraDipzo",1
"13245",13245,"prabin1206","harshkkapoor",1
"13247",13247,"prabin1206","Joydeep_911",1
"13249",13249,"prabin1206","Mr_LoLwa",1
"13251",13251,"prabin1206","tjain2016",1
"13253",13253,"prachigupta","URautelaForever",1
"13255",13255,"pradeep_singla","harshkkapoor",1
"13257",13257,"pradeep121161","gauravcsawant",1
"13259",13259,"pradeep19941994","PIB_India",1
"13261",13261,"pradeep2192","sona2905",1
"13263",13263,"pradeep3940","Atheist_Krishna",1
"13265",13265,"pradeep4aap","ashu3page",1
"13267",13267,"pradeep4aap","bsindia",1
"13269",13269,"pradeep4swaraj","DaaruBaazMehta",1
"13271",13271,"pradeep57405168","ashu3page",1
"13273",13273,"pradeep799","gauravcsawant",1
"13275",13275,"pradeepgadhiya","IncomeTaxIndia",1
"13277",13277,"pradeepkishore2","JammuKashmir5",1
"13279",13279,"pradeepsehrawat","saaxenanurag",1
"13281",13281,"pradeepsingh181","URautelaForever",1
"13283",13283,"pradx42","AskAnshul",1
"13285",13285,"prady_indian","ModiBharosa",1
"13287",13287,"pragalbha77","URautelaForever",1
"13289",13289,"pragnyasthita","URautelaForever",1
"838",838,"pragya_bhushan","abhishekvhp23",-1
"13291",13291,"pragya_bhushan","AnjuNagarajan",1
"2680",2680,"pragya_bhushan","avinaashktc",-1
"13293",13293,"pragya_bhushan","fgautier26",1
"6068",6068,"pragya_bhushan","gandhigoldy",-1
"7384",7384,"pragya_bhushan","ibhushanharkut",-1
"13295",13295,"pragya_bhushan","iSKatiyar",1
"8660",8660,"pragya_bhushan","jspandey_",-1
"9086",9086,"pragya_bhushan","kdhaniwala",-1
"10098",10098,"pragya_bhushan","madhukarkumar12",-1
"10168",10168,"pragya_bhushan","maheshjaiswal36",-1
"10354",10354,"pragya_bhushan","manishbajpaibjp",-1
"11458",11458,"pragya_bhushan","mukundsharmaa",-1
"11722",11722,"pragya_bhushan","nandkb",-1
"12470",12470,"pragya_bhushan","nupur_agarwal_",-1
"13456",13456,"pragya_bhushan","pratap061061",-1
"14388",14388,"pragya_bhushan","ramavtarsing",-1
"13297",13297,"pragz_gamefreak","attomeybharti",1
"13299",13299,"prahladkr","Atheist_Krishna",1
"13301",13301,"prajakt990","rssurjewala",1
"13303",13303,"prajapati878","rahulroushan",1
"13305",13305,"praju_01","URautelaForever",1
"13307",13307,"prajwalmehta1","psweta16",1
"13309",13309,"prakash_joshi01","barbarindian",1
"13311",13311,"prakash83092105","sri50",1
"13313",13313,"prakashbjp_","ModiBharosa",1
"13315",13315,"prakashkaraj","DrKumarVishwas",1
"13317",13317,"prakashsriv","DipendraDipzo",1
"13319",13319,"prakashsriv","s_cartoons",1
"13321",13321,"prakashsriv","TheDarjChron",1
"13323",13323,"prakashxkumar","pGurus1",1
"13325",13325,"prakpuro","sumitkashyapjha",1
"13327",13327,"pralhadc","ModiBharosa",1
"13329",13329,"prameshjain12","IncomeTaxIndia",1
"13331",13331,"prameshjain12","karnataka_ioc",1
"13333",13333,"prameshjain12","ksvenu247",1
"13335",13335,"prameshjain12","PIB_India",1
"13337",13337,"pramodbadoni","RealHistoryPic",1
"13339",13339,"pramodgs_pramod","URautelaForever",1
"13341",13341,"pramodkr7227","ashu3page",1
"13343",13343,"pramodkr7227","roshankar",1
"13345",13345,"pramodt85038135","DrKumarVishwas",1
"13347",13347,"pramodtater","ippatel",1
"13349",13349,"pramomoorthy","URautelaForever",1
"13351",13351,"pramster","ModiBharosa",1
"13353",13353,"prananand145s","gauravcsawant",1
"13355",13355,"pranav_dangi","RoflGandhi_",1
"13357",13357,"pranavdi","RealHistoryPic",1
"13359",13359,"pranavp19403201","URautelaForever",1
"13361",13361,"pranavsarvaiya1","URautelaForever",1
"13363",13363,"pranay2492","MinIT_Telangana",1
"13365",13365,"pranesh","rohithjyo",1
"3596",3596,"Prapanchi","bombaygossips",-1
"4796",4796,"Prapanchi","des_bharat",-1
"13367",13367,"prasabs","pavanaja",1
"13369",13369,"prasad_perla","kanimozhi",1
"13371",13371,"prasaddshetty","ModiBharosa",1
"13373",13373,"prasadmisha","ModiBharosa",1
"13375",13375,"prasadshetty55","MoneyonMobileIR",1
"13377",13377,"prasanna_speaks","ModiBharosa",1
"13379",13379,"prasanna_speaks","Punitspeaks",1
"13381",13381,"prasanna7july","ModiBharosa",1
"13383",13383,"prasannada","ModiBharosa",1
"13385",13385,"prasannaipo","bsindia",1
"1466",1466,"prasannavishy","amberswami",-1
"13387",13387,"prasannavishy","teasri",1
"1924",1924,"prasanto","annavetticad",-1
"2132",2132,"prasanto","arif007",-1
"9300",9300,"prasanto","kiranjholla",-1
"12172",12172,"prasanto","nimishwagh",-1
"12184",12184,"prasanto","nirajsame",-1
"14592",14592,"prasanto","ratichaudhary",-1
"19174",19174,"prasanto","ullasts",-1
"13389",13389,"prasen_bea","ModiBharosa",1
"13391",13391,"prasen5542","gauravcsawant",1
"13393",13393,"prashan20943955","anilkohli54",1
"13395",13395,"prashan20943955","Atheist_Krishna",1
"13397",13397,"prashan20943955","centerofright",1
"13399",13399,"prashan20943955","harshkkapoor",1
"13401",13401,"prashan20943955","IndianInterest",1
"13403",13403,"prashan20943955","kanimozhi",1
"13405",13405,"prashan39213671","centerofright",1
"13407",13407,"prashan39213671","gauravcsawant",1
"13409",13409,"prashant1056","Atheist_Krishna",1
"13411",13411,"prashant1056","ippatel",1
"13413",13413,"prashant1056","peter_vas",1
"13415",13415,"prashant3285","gauravcsawant",1
"13417",13417,"prashantaap","ashu3page",1
"13419",13419,"prashantdeokar","kanimozhi",1
"13421",13421,"prashantg1994","priyaakulkarni2",1
"13423",13423,"prashanth4rebel","URautelaForever",1
"13425",13425,"prashantheltep3","TimesNow",1
"13427",13427,"prashanthnaiduk","ModiBharosa",1
"13429",13429,"prashantjatia","madskak",1
"13431",13431,"prashantjha05","hi_paresh",1
"15694",15694,"prashantktm","samarpitvatry",-1
"17470",17470,"prashantktm","sourabhx25",-1
"13433",13433,"prashantky143","DrKumarVishwas",1
"13435",13435,"prashantm1103","URautelaForever",1
"13437",13437,"prashantm52","Atheist_Krishna",1
"13439",13439,"prashantsoam","ModiBharosa",1
"13441",13441,"prashantt_21","gauravcsawant",1
"13443",13443,"prashanttayal22","URautelaForever",1
"13445",13445,"prashar27","ModiBharosa",1
"13447",13447,"prashik2107","gauravcsawant",1
"13449",13449,"prashik2107","UnSubtleDesi",1
"13451",13451,"prashsaralaya","peter_vas",1
"1590",1590,"pratap_bose","amlenduc",-1
"6442",6442,"pratap_bose","goutamsahoo1983",-1
"7702",7702,"pratap_bose","indian_liars",-1
"10842",10842,"pratap_bose","mgrg7",-1
"15032",15032,"pratap_bose","rkam105",-1
"13453",13453,"pratap061061","kanimozhi",1
"13455",13455,"pratap061061","pragya_bhushan",1
"13457",13457,"pratapshetty19","iarunmani",1
"13459",13459,"pratapshetty19","JammuKashmir5",1
"13461",13461,"pratapshetty19","PIB_India",1
"13463",13463,"pratapshetty19","Ra_THORe",1
"13465",13465,"pratapsodhia","URautelaForever",1
"13467",13467,"prateek___kumar","ModiBharosa",1
"13469",13469,"prateek1013","AskAnshul",1
"13471",13471,"prateek1013","DrGPradhan",1
"13473",13473,"prateek239606","URautelaForever",1
"13475",13475,"prateekmehta397","URautelaForever",1
"13477",13477,"prateikdhatrak","haneinfo",1
"13479",13479,"prathamensch","steve_hanke",1
"13481",13481,"prathidey","_MiteshPatel",1
"13483",13483,"pratibha364","MIB_India",1
"13485",13485,"pratibha364","PIB_India",1
"13487",13487,"pratibhaawesome","URautelaForever",1
"13489",13489,"pratikpatel939","MilanV",1
"13491",13491,"pratikrpoddar","NewDelhiTimesIN",1
"13493",13493,"pratiks00413112","rahulroushan",1
"13495",13495,"pratiksav","attomeybharti",1
"13497",13497,"pratikwasnik","DrKumarVishwas",1
"13499",13499,"pratima944","MIB_India",1
"13501",13501,"pratima944","PIB_India",1
"13503",13503,"pratimadesh","DrGPradhan",1
"13505",13505,"prativkumar","DrKumarVishwas",1
"13507",13507,"pratoshnivedita","ModiBharosa",1
"13509",13509,"pratparmar","NG_withINC",1
"13511",13511,"pratyushmayank","oshankar",1
"13513",13513,"pravasone","gauravcsawant",1
"13515",13515,"pravbk100","5Forty3",1
"13517",13517,"praveen_q","RealHistoryPic",1
"13519",13519,"praveen12rajan","gauravcsawant",1
"13521",13521,"praveenbp21aug","gauravcsawant",1
"13523",13523,"praveenbp21aug","ModiBharosa",1
"13525",13525,"praveenbp21aug","PIB_India",1
"13527",13527,"praveenbp21aug","porinju",1
"13529",13529,"praveengarg3","madskak",1
"13531",13531,"praveenjainbjp","ModiBharosa",1
"13533",13533,"praveensara","AskAnshul",1
"13535",13535,"praveentiwari6","ZeeNewsSports",1
"13537",13537,"praveer76","IbrahimTasleem",1
"13539",13539,"pravesh_burma","gauravcsawant",1
"13541",13541,"pravin2628","ShashiTharoor",1
"13543",13543,"pravinseta","mumbai_pyc",1
"13545",13545,"pravinthoratk1","DrKumarVishwas",1
"13547",13547,"prayag","anechidna",1
"13549",13549,"prayag","JaydKrish",1
"13551",13551,"prayworkshine","ModiBharosa",1
"13553",13553,"predicto_praky","ModiBharosa",1
"13555",13555,"pree2","JustinSandefur",1
"13557",13557,"preetamks","ajit_ranade",1
"13559",13559,"preeti3515","ModiBharosa",1
"13561",13561,"preetirnair","rssurjewala",1
"13563",13563,"preetranjansama","MahikaInfra",1
"13565",13565,"prembaweja55","ModiBharosa",1
"13567",13567,"prembhatt0286","Atheist_Krishna",1
"13569",13569,"prembhatt0286","kanimozhi",1
"13571",13571,"premchandostwal","SJVatsal",1
"13573",13573,"premchauhan09","ippatel",1
"13575",13575,"premdilwala002","URautelaForever",1
"13577",13577,"premmahendrakar","URautelaForever",1
"13579",13579,"prempoy30","ModiBharosa",1
"13581",13581,"prerakb","gauravcsawant",1
"13583",13583,"prerna_sambhaji","URautelaForever",1
"13585",13585,"prernasharma_","rahulroushan",1
"13587",13587,"preshitx","URautelaForever",1
"13589",13589,"presscode","MDiplomacyWORLD",1
"13591",13591,"presstitutebark","MinhazMerchant",1
"644",644,"prettypadmaja","abdeshmukh",-1
"6100",6100,"prettypadmaja","garuna73",-1
"6724",6724,"prettypadmaja","harish202us",-1
"9720",9720,"prettypadmaja","l0vefr0mindia",-1
"15882",15882,"prettypadmaja","sandstracks",-1
"17550",17550,"prettypadmaja","sradeep_d",-1
"13593",13593,"preyadevi5","ShefVaidya",1
"13595",13595,"pri1us","godavar",1
"13597",13597,"pri1us","jackerhack",1
"13599",13599,"pri1us","steve_hanke",1
"13601",13601,"prince_chd","ashu3page",1
"13603",13603,"prince_sshubb","URautelaForever",1
"13605",13605,"princeanmol3","URautelaForever",1
"13607",13607,"princeofdew","aCanadianGuyeh",1
"13609",13609,"princesri20","tjain2016",1
"13611",13611,"princess_pathak","URautelaForever",1
"13613",13613,"princyhere","ShashiTharoor",1
"13615",13615,"prisispr","DeFotis",1
"13617",13617,"pritambakshi501","BajajAllianzLIC",1
"13619",13619,"pritamrtodaynws","giniromet",1
"13621",13621,"pritesh_kukadia","5Forty3",1
"13623",13623,"pritha88","azomer",1
"13625",13625,"pritha88","JPAL_Global",1
"13627",13627,"pritishnandy","PallabB",1
"13629",13629,"pritispeaks","Punitspeaks",1
"13631",13631,"priyaag19920137","URautelaForever",1
"124",124,"priyaakulkarni2","_vtaar",-1
"344",344,"priyaakulkarni2","8177sonali",-1
"762",762,"priyaakulkarni2","abhinashji98",-1
"938",938,"priyaakulkarni2","aditya3841",-1
"1052",1052,"priyaakulkarni2","agrwal_akhil",-1
"2238",2238,"priyaakulkarni2","arunbajpairajan",-1
"2400",2400,"priyaakulkarni2","ashishk73762819",-1
"2666",2666,"priyaakulkarni2","avdhoot123",-1
"3660",3660,"priyaakulkarni2","bpuand",-1
"3982",3982,"priyaakulkarni2","chandrabhanpan5",-1
"4656",4656,"priyaakulkarni2","deekshadelhi",-1
"4732",4732,"priyaakulkarni2","deepsethi01",-1
"4946",4946,"priyaakulkarni2","dharamsahab",-1
"5534",5534,"priyaakulkarni2","dspunadiya",-1
"5672",5672,"priyaakulkarni2","ekvillain007",-1
"5870",5870,"priyaakulkarni2","fcsahil",-1
"7280",7280,"priyaakulkarni2","iamnotthatrahul",-1
"7336",7336,"priyaakulkarni2","iamsunil44",-1
"7838",7838,"priyaakulkarni2","invinciblebabu",-1
"8198",8198,"priyaakulkarni2","jaiprakashshah2",-1
"8810",8810,"priyaakulkarni2","kaku_punjabi",-1
"8838",8838,"priyaakulkarni2","kamallochan1982",-1
"8908",8908,"priyaakulkarni2","kapil9994",-1
"9022",9022,"priyaakulkarni2","kattu_ak",-1
"9450",9450,"priyaakulkarni2","krbajithkumar",-1
"9480",9480,"priyaakulkarni2","krishna_yagyika",-1
"9492",9492,"priyaakulkarni2","krishnakanter",-1
"9832",9832,"priyaakulkarni2","leadingdayo",-1
"9932",9932,"priyaakulkarni2","logical_bihari",-1
"10082",10082,"priyaakulkarni2","madeinindiaaaa",-1
"10150",10150,"priyaakulkarni2","mahendraajakhar",-1
"10312",10312,"priyaakulkarni2","manijha121",-1
"10414",10414,"priyaakulkarni2","manmohanpandia",-1
"10450",10450,"priyaakulkarni2","manoj310882",-1
"10592",10592,"priyaakulkarni2","maverickkhush",-1
"10626",10626,"priyaakulkarni2","mayankforbjp",-1
"10922",10922,"priyaakulkarni2","mini_707070",-1
"10966",10966,"priyaakulkarni2","miss_mastaani",-1
"11090",11090,"priyaakulkarni2","modifiedbhaarat",-1
"11102",11102,"priyaakulkarni2","modiji77",-1
"11460",11460,"priyaakulkarni2","mularam24081817",-1
"11900",11900,"priyaakulkarni2","navjotchandrak2",-1
"12004",12004,"priyaakulkarni2","neeta_pankaj",-1
"12234",12234,"priyaakulkarni2","nisha_bos",-1
"12256",12256,"priyaakulkarni2","nishijsj",-1
"12296",12296,"priyaakulkarni2","nitin612maddy",-1
"12324",12324,"priyaakulkarni2","nitinuploader",-1
"12514",12514,"priyaakulkarni2","ohhmrsudeep",-1
"12734",12734,"priyaakulkarni2","panditrahul108",-1
"13422",13422,"priyaakulkarni2","prashantg1994",-1
"13633",13633,"priyaakulkarni2","priyaakulkarni2",1
"13634",13634,"priyaakulkarni2","priyaakulkarni2",-1
"14066",14066,"priyaakulkarni2","raisahabtg",-1
"14222",14222,"priyaakulkarni2","rajeshwart14",-1
"14276",14276,"priyaakulkarni2","rajnish15478943",-1
"14300",14300,"priyaakulkarni2","rajsrvaathrav9",-1
"14302",14302,"priyaakulkarni2","raju_bishnoi1",-1
"14528",14528,"priyaakulkarni2","raomohsin419",-1
"14708",14708,"priyaakulkarni2","ray_luxuryyacht",-1
"14762",14762,"priyaakulkarni2","realanujawasthi",-1
"14944",14944,"priyaakulkarni2","rikkugoswami22",-1
"15778",15778,"priyaakulkarni2","sampadscales",-1
"15790",15790,"priyaakulkarni2","samurai_shubh",-1
"16044",16044,"priyaakulkarni2","santosh87013098",-1
"16226",16226,"priyaakulkarni2","saundid",-1
"16252",16252,"priyaakulkarni2","savitha_rao",-1
"16422",16422,"priyaakulkarni2","sg3169",-1
"17088",17088,"priyaakulkarni2","singhabu",-1
"17756",17756,"priyaakulkarni2","starvaideek",-1
"17980",17980,"priyaakulkarni2","sumantharbi",-1
"18148",18148,"priyaakulkarni2","surajprsingh",-1
"18268",18268,"priyaakulkarni2","swamigeetika",-1
"18520",18520,"priyaakulkarni2","terikahkelunga",-1
"18616",18616,"priyaakulkarni2","theashoksingh",-1
"18836",18836,"priyaakulkarni2","tiwari_anil84",-1
"19048",19048,"priyaakulkarni2","tulikas",-1
"19390",19390,"priyaakulkarni2","varajiv",-1
"19454",19454,"priyaakulkarni2","vayang_baan",-1
"19700",19700,"priyaakulkarni2","vijayup9999",-1
"19814",19814,"priyaakulkarni2","vinayrv00",-1
"13635",13635,"priyabr54880988","ShashiTharoor",1
"13637",13637,"priyabratat","jamewils",1
"13639",13639,"priyabratat","rssurjewala",1
"13641",13641,"priyabratat","steve_hanke",1
"13643",13643,"priyad_01","oshankar",1
"13645",13645,"priyagautamjha","SecretaryMEITY",1
"13647",13647,"priyalkamli1394","aaanupriyaaa",1
"13649",13649,"priyamvadhaprem","ippatel",1
"13651",13651,"priyanapradhan","URautelaForever",1
"13653",13653,"priyankaavishal","Glibs_Media",1
"15414",15414,"priyankac19","saachin20",-1
"16604",16604,"priyankac19","shanmugam_18",-1
"13655",13655,"priyankar_","gauravcsawant",1
"13657",13657,"priyankar_","ls2008",1
"13659",13659,"priyankasshukla","URautelaForever",1
"13661",13661,"priyankkahar","GauravPandhi",1
